order_gid,order_name,order_created_at,order_processed_at,order_financial_status,order_total_amount,order_currency,transaction_gid,transaction_kind,transaction_status,transaction_gateway,transaction_created_at,transaction_processed_at,transaction_amount,transaction_currency,fee_type,fee_amount,fee_currency,fee_tax_amount,fee_tax_currency,fee_rate_name,fee_flat_fee_name,fee_rate
gid://shopify/Order/7685021532350,#1444,2026-04-29T20:45:19Z,2026-04-29T20:45:16Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9250062106814,CAPTURE,SUCCESS,shopify_payments,2026-04-29T20:45:21Z,2026-04-29T20:45:21Z,59.0,USD,processing_fee,2.13,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7685054431422,#1445,2026-04-29T21:02:26Z,2026-04-29T21:02:21Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9250113913022,CAPTURE,SUCCESS,shopify_payments,2026-04-29T21:02:28Z,2026-04-29T21:02:28Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7685061279934,#1446,2026-04-29T21:06:12Z,2026-04-29T21:06:09Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9250122727614,CAPTURE,SUCCESS,shopify_payments,2026-04-29T21:06:13Z,2026-04-29T21:06:13Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7685266374846,#1447,2026-04-29T22:53:53Z,2026-04-29T22:53:48Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9250372878526,SALE,SUCCESS,shopify_payments,2026-04-29T22:53:49Z,2026-04-29T22:53:49Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7685389811902,#1448,2026-04-30T00:08:03Z,2026-04-30T00:07:58Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9250528198846,CAPTURE,SUCCESS,shopify_payments,2026-04-30T00:08:04Z,2026-04-30T00:08:04Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7685458755774,#1449,2026-04-30T00:48:21Z,2026-04-30T00:48:16Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9250615394494,CAPTURE,SUCCESS,shopify_payments,2026-04-30T00:48:22Z,2026-04-30T00:48:22Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7685523407038,#1450,2026-04-30T01:30:20Z,2026-04-30T01:30:17Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9250696986814,CAPTURE,SUCCESS,shopify_payments,2026-04-30T01:30:22Z,2026-04-30T01:30:22Z,59.0,USD,processing_fee,2.13,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7685593137342,#1451,2026-04-30T02:15:53Z,2026-04-30T02:15:49Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9250786443454,CAPTURE,SUCCESS,shopify_payments,2026-04-30T02:15:54Z,2026-04-30T02:15:54Z,59.0,USD,processing_fee,2.13,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7685628887230,#1452,2026-04-30T02:41:03Z,2026-04-30T02:41:00Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9250829828286,CAPTURE,SUCCESS,shopify_payments,2026-04-30T02:41:04Z,2026-04-30T02:41:04Z,59.0,USD,processing_fee,2.13,USD,0.0,USD,premium_domestic_card_not_present,,0.031
gid://shopify/Order/7685687083198,#1453,2026-04-30T03:23:34Z,2026-04-30T03:23:28Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9250904867006,CAPTURE,SUCCESS,shopify_payments,2026-04-30T03:23:35Z,2026-04-30T03:23:35Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7685691736254,#1454,2026-04-30T03:27:37Z,2026-04-30T03:27:33Z,PAID,158.4,USD,gid://shopify/OrderTransaction/9250911125694,CAPTURE,SUCCESS,shopify_payments,2026-04-30T03:27:38Z,2026-04-30T03:27:38Z,88.0,USD,processing_fee,2.5,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7685691736254,#1454,2026-04-30T03:27:37Z,2026-04-30T03:27:33Z,PAID,158.4,USD,gid://shopify/OrderTransaction/9250912043198,SALE,SUCCESS,shopify_payments,2026-04-30T03:28:07Z,2026-04-30T03:28:07Z,47.2,USD,processing_fee,1.48,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7685691736254,#1454,2026-04-30T03:27:37Z,2026-04-30T03:27:33Z,PAID,158.4,USD,gid://shopify/OrderTransaction/9250912764094,SALE,SUCCESS,shopify_payments,2026-04-30T03:28:23Z,2026-04-30T03:28:23Z,23.2,USD,processing_fee,0.88,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7685866356926,#1455,2026-04-30T05:34:43Z,2026-04-30T05:34:40Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9251134505150,CAPTURE,SUCCESS,shopify_payments,2026-04-30T05:34:45Z,2026-04-30T05:34:45Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7685954011326,#1456,2026-04-30T07:05:47Z,2026-04-30T07:05:42Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9251251388606,CAPTURE,SUCCESS,shopify_payments,2026-04-30T07:05:49Z,2026-04-30T07:05:49Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7686003491006,#1457,2026-04-30T07:59:06Z,2026-04-30T07:59:01Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9251322986686,CAPTURE,SUCCESS,shopify_payments,2026-04-30T07:59:07Z,2026-04-30T07:59:07Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7686270976190,#1458,2026-04-30T12:18:44Z,2026-04-30T12:18:41Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9251715973310,CAPTURE,SUCCESS,shopify_payments,2026-04-30T12:18:45Z,2026-04-30T12:18:45Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7686295814334,#1459,2026-04-30T12:32:01Z,2026-04-30T12:31:57Z,PAID,63.13,USD,gid://shopify/OrderTransaction/9251742679230,CAPTURE,SUCCESS,shopify_payments,2026-04-30T12:32:02Z,2026-04-30T12:32:02Z,63.13,USD,processing_fee,1.88,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7686379634878,#1460,2026-04-30T13:22:44Z,2026-04-30T13:22:41Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9251848519870,CAPTURE,SUCCESS,shopify_payments,2026-04-30T13:22:45Z,2026-04-30T13:22:45Z,59.0,USD,processing_fee,2.13,USD,0.0,USD,premium_domestic_card_not_present,,0.031
gid://shopify/Order/7686741459134,#1462,2026-04-30T15:58:39Z,2026-04-30T15:58:35Z,PAID,110.0,USD,gid://shopify/OrderTransaction/9252286202046,CAPTURE,SUCCESS,shopify_payments,2026-04-30T15:58:41Z,2026-04-30T15:58:41Z,110.0,USD,processing_fee,3.05,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7686756532414,#1463,2026-04-30T16:02:16Z,2026-04-30T16:02:13Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9252302880958,CAPTURE,SUCCESS,shopify_payments,2026-04-30T16:02:18Z,2026-04-30T16:02:18Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7686757417150,#1464,2026-04-30T16:02:30Z,2026-04-30T16:02:27Z,PAID,47.2,USD,gid://shopify/OrderTransaction/9252303831230,CAPTURE,SUCCESS,shopify_payments,2026-04-30T16:02:31Z,2026-04-30T16:02:31Z,47.2,USD,processing_fee,1.76,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7686927548606,#1465,2026-04-30T16:50:01Z,2026-04-30T16:49:58Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9252504928446,SALE,SUCCESS,shopify_payments,2026-04-30T16:49:59Z,2026-04-30T16:49:59Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7686970015934,#1466,2026-04-30T16:58:20Z,2026-04-30T16:58:17Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9252540645566,CAPTURE,SUCCESS,shopify_payments,2026-04-30T16:58:21Z,2026-04-30T16:58:21Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7687015825598,#1467,2026-04-30T17:09:26Z,2026-04-30T17:09:21Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9252583571646,CAPTURE,SUCCESS,shopify_payments,2026-04-30T17:09:27Z,2026-04-30T17:09:27Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7687068418238,#1468,2026-04-30T17:22:26Z,2026-04-30T17:22:23Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9252630790334,CAPTURE,SUCCESS,shopify_payments,2026-04-30T17:22:28Z,2026-04-30T17:22:28Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7687122485438,#1470,2026-04-30T17:39:53Z,2026-04-30T17:39:50Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9252695113918,CAPTURE,SUCCESS,shopify_payments,2026-04-30T17:39:54Z,2026-04-30T17:39:54Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7687362117822,#1471,2026-04-30T18:50:01Z,2026-04-30T18:49:57Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9252937269438,SALE,SUCCESS,shopify_payments,2026-04-30T18:49:58Z,2026-04-30T18:49:58Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7687484899518,#1472,2026-04-30T19:33:32Z,2026-04-30T19:33:29Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9253085380798,CAPTURE,SUCCESS,shopify_payments,2026-04-30T19:33:33Z,2026-04-30T19:33:33Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7687495450814,#1473,2026-04-30T19:37:40Z,2026-04-30T19:37:38Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9253098619070,CAPTURE,SUCCESS,shopify_payments,2026-04-30T19:37:41Z,2026-04-30T19:37:41Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7687706607806,#1474,2026-04-30T20:53:07Z,2026-04-30T20:53:02Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9253382095038,CAPTURE,SUCCESS,shopify_payments,2026-04-30T20:53:08Z,2026-04-30T20:53:08Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7687786463422,#1475,2026-04-30T21:32:25Z,2026-04-30T21:32:21Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9253495079102,SALE,SUCCESS,shopify_payments,2026-04-30T21:32:21Z,2026-04-30T21:32:21Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7687800881342,#1476,2026-04-30T21:39:40Z,2026-04-30T21:39:36Z,PAID,47.2,USD,gid://shopify/OrderTransaction/9253513724094,CAPTURE,SUCCESS,shopify_payments,2026-04-30T21:39:41Z,2026-04-30T21:39:41Z,47.2,USD,processing_fee,1.76,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7687942701246,#1477,2026-04-30T22:57:41Z,2026-04-30T22:57:37Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9253699223742,CAPTURE,SUCCESS,shopify_payments,2026-04-30T22:57:42Z,2026-04-30T22:57:42Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7687989526718,#1478,2026-04-30T23:19:50Z,2026-04-30T23:19:49Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9253758795966,CAPTURE,SUCCESS,shopify_payments,2026-04-30T23:19:50Z,2026-04-30T23:19:50Z,50.15,USD,processing_fee,2.24,USD,0.0,USD,paypal_domestic_card_not_present,,0.0349
gid://shopify/Order/7688235483326,#1480,2026-05-01T01:04:46Z,2026-05-01T01:04:41Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9254059835582,CAPTURE,SUCCESS,shopify_payments,2026-05-01T01:04:47Z,2026-05-01T01:04:47Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7688405844158,#1482,2026-05-01T02:57:32Z,2026-05-01T02:57:29Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9254288621758,CAPTURE,SUCCESS,shopify_payments,2026-05-01T02:57:33Z,2026-05-01T02:57:33Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7689245294782,#1483,2026-05-01T06:56:34Z,2026-05-01T06:56:33Z,PAID,47.2,USD,gid://shopify/OrderTransaction/9255247380670,CAPTURE,SUCCESS,shopify_payments,2026-05-01T06:56:35Z,2026-05-01T06:56:35Z,47.2,USD,processing_fee,2.14,USD,0.0,USD,paypal_domestic_card_not_present,,0.0349
gid://shopify/Order/7689669968062,#1484,2026-05-01T10:20:23Z,2026-05-01T10:20:22Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9255749714110,CAPTURE,SUCCESS,shopify_payments,2026-05-01T10:20:24Z,2026-05-01T10:20:24Z,50.15,USD,processing_fee,2.24,USD,0.0,USD,paypal_domestic_card_not_present,,0.0349
gid://shopify/Order/7689709846718,#1485,2026-05-01T10:45:14Z,2026-05-01T10:45:12Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9255801323710,CAPTURE,SUCCESS,shopify_payments,2026-05-01T10:45:15Z,2026-05-01T10:45:15Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7689977987262,#1486,2026-05-01T13:00:06Z,2026-05-01T13:00:02Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9256123236542,CAPTURE,SUCCESS,shopify_payments,2026-05-01T13:00:07Z,2026-05-01T13:00:07Z,59.0,USD,processing_fee,2.13,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7690019995838,#1487,2026-05-01T13:08:06Z,2026-05-01T13:08:02Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9256163803326,CAPTURE,SUCCESS,shopify_payments,2026-05-01T13:08:07Z,2026-05-01T13:08:07Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7690326540478,#1488,2026-05-01T15:00:53Z,2026-05-01T15:00:50Z,PAID,106.2,USD,gid://shopify/OrderTransaction/9256526708926,CAPTURE,SUCCESS,shopify_payments,2026-05-01T15:00:55Z,2026-05-01T15:00:55Z,59.0,USD,processing_fee,2.13,USD,0.0,USD,premium_domestic_card_not_present,,0.031
gid://shopify/Order/7690326540478,#1488,2026-05-01T15:00:53Z,2026-05-01T15:00:50Z,PAID,106.2,USD,gid://shopify/OrderTransaction/9256530444478,SALE,SUCCESS,shopify_payments,2026-05-01T15:01:47Z,2026-05-01T15:01:47Z,47.2,USD,processing_fee,1.76,USD,0.0,USD,premium_domestic_card_not_present,,0.031
gid://shopify/Order/7690361798846,#1489,2026-05-01T15:11:09Z,2026-05-01T15:11:05Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9256564981950,CAPTURE,SUCCESS,shopify_payments,2026-05-01T15:11:10Z,2026-05-01T15:11:10Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7690423238846,#1490,2026-05-01T15:29:25Z,2026-05-01T15:29:21Z,PAID,106.2,USD,gid://shopify/OrderTransaction/9256631566526,CAPTURE,SUCCESS,shopify_payments,2026-05-01T15:29:27Z,2026-05-01T15:29:27Z,59.0,USD,processing_fee,2.13,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7690423238846,#1490,2026-05-01T15:29:25Z,2026-05-01T15:29:21Z,PAID,106.2,USD,gid://shopify/OrderTransaction/9256633237694,SALE,SUCCESS,shopify_payments,2026-05-01T15:29:53Z,2026-05-01T15:29:53Z,47.2,USD,processing_fee,1.76,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7690436837566,#1491,2026-05-01T15:33:56Z,2026-05-01T15:33:52Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9256649064638,CAPTURE,SUCCESS,shopify_payments,2026-05-01T15:33:57Z,2026-05-01T15:33:57Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7690610475198,#1492,2026-05-01T16:13:59Z,2026-05-01T16:13:57Z,PAID,88.0,USD,gid://shopify/OrderTransaction/9256830173374,CAPTURE,SUCCESS,shopify_payments,2026-05-01T16:14:01Z,2026-05-01T16:14:01Z,88.0,USD,processing_fee,2.5,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7690810851518,#1493,2026-05-01T16:58:21Z,2026-05-01T16:58:18Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9257021571262,CAPTURE,SUCCESS,shopify_payments,2026-05-01T16:58:23Z,2026-05-01T16:58:23Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7690940842174,#1494,2026-05-01T17:31:59Z,2026-05-01T17:31:56Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9257172107454,CAPTURE,SUCCESS,shopify_payments,2026-05-01T17:32:01Z,2026-05-01T17:32:01Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7690967482558,#1495,2026-05-01T17:39:52Z,2026-05-01T17:39:49Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9257204187326,CAPTURE,SUCCESS,shopify_payments,2026-05-01T17:39:54Z,2026-05-01T17:39:54Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7691111465150,#1496,2026-05-01T18:20:36Z,2026-05-01T18:20:33Z,PAID,147.0,USD,gid://shopify/OrderTransaction/9257369698494,CAPTURE,SUCCESS,shopify_payments,2026-05-01T18:20:38Z,2026-05-01T18:20:38Z,147.0,USD,processing_fee,4.86,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7691260199102,#1497,2026-05-01T19:09:11Z,2026-05-01T19:09:10Z,PAID,47.2,USD,gid://shopify/OrderTransaction/9257555230910,CAPTURE,SUCCESS,shopify_payments,2026-05-01T19:09:12Z,2026-05-01T19:09:12Z,47.2,USD,processing_fee,2.14,USD,0.0,USD,paypal_domestic_card_not_present,,0.0349
gid://shopify/Order/7691559862462,#1498,2026-05-01T20:47:23Z,2026-05-01T20:47:19Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9257948446910,CAPTURE,SUCCESS,shopify_payments,2026-05-01T20:47:24Z,2026-05-01T20:47:24Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7691679826110,#1499,2026-05-01T21:31:54Z,2026-05-01T21:31:51Z,PAID,147.0,USD,gid://shopify/OrderTransaction/9258131456190,CAPTURE,SUCCESS,shopify_payments,2026-05-01T21:31:56Z,2026-05-01T21:31:56Z,147.0,USD,processing_fee,3.98,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7691716133054,#1500,2026-05-01T21:46:51Z,2026-05-01T21:46:47Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9258176610494,CAPTURE,SUCCESS,shopify_payments,2026-05-01T21:46:52Z,2026-05-01T21:46:52Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7691762696382,#1501,2026-05-01T22:06:21Z,2026-05-01T22:06:17Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9258235756734,CAPTURE,SUCCESS,shopify_payments,2026-05-01T22:06:23Z,2026-05-01T22:06:23Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7691835539646,#1502,2026-05-01T22:36:15Z,2026-05-01T22:36:12Z,PAID,147.0,USD,gid://shopify/OrderTransaction/9258326130878,CAPTURE,SUCCESS,shopify_payments,2026-05-01T22:36:16Z,2026-05-01T22:36:16Z,147.0,USD,processing_fee,4.86,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7691888361662,#1503,2026-05-01T22:56:47Z,2026-05-01T22:56:44Z,PAID,147.0,USD,gid://shopify/OrderTransaction/9258389766334,CAPTURE,SUCCESS,shopify_payments,2026-05-01T22:56:48Z,2026-05-01T22:56:48Z,147.0,USD,processing_fee,3.98,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7691952226494,#1504,2026-05-01T23:23:01Z,2026-05-01T23:22:58Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9258466934974,CAPTURE,SUCCESS,shopify_payments,2026-05-01T23:23:02Z,2026-05-01T23:23:02Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7692172787902,#1505,2026-05-02T00:53:07Z,2026-05-02T00:53:06Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9258735763646,CAPTURE,SUCCESS,shopify_payments,2026-05-02T00:53:08Z,2026-05-02T00:53:08Z,59.0,USD,processing_fee,2.55,USD,0.0,USD,paypal_domestic_card_not_present,,0.0349
gid://shopify/Order/7692270534846,#1506,2026-05-02T01:33:31Z,2026-05-02T01:33:28Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9258854580414,CAPTURE,SUCCESS,shopify_payments,2026-05-02T01:33:32Z,2026-05-02T01:33:32Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7692441485502,#1507,2026-05-02T02:39:01Z,2026-05-02T02:38:58Z,PAID,147.0,USD,gid://shopify/OrderTransaction/9259060068542,CAPTURE,SUCCESS,shopify_payments,2026-05-02T02:39:02Z,2026-05-02T02:39:02Z,147.0,USD,processing_fee,3.98,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7692616433854,#1508,2026-05-02T03:14:40Z,2026-05-02T03:14:37Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9259249991870,CAPTURE,SUCCESS,shopify_payments,2026-05-02T03:14:42Z,2026-05-02T03:14:42Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7692639469758,#1509,2026-05-02T03:19:41Z,2026-05-02T03:19:39Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9259274633406,CAPTURE,SUCCESS,shopify_payments,2026-05-02T03:19:42Z,2026-05-02T03:19:42Z,59.0,USD,processing_fee,2.55,USD,0.0,USD,paypal_domestic_card_not_present,,0.0349
gid://shopify/Order/7693192495294,#1510,2026-05-02T08:31:47Z,2026-05-02T08:31:43Z,PAID,74.8,USD,gid://shopify/OrderTransaction/9259960828094,CAPTURE,SUCCESS,shopify_payments,2026-05-02T08:31:49Z,2026-05-02T08:31:49Z,74.8,USD,processing_fee,2.17,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7693330481342,#1511,2026-05-02T11:10:24Z,2026-05-02T11:10:21Z,PAID,147.0,USD,gid://shopify/OrderTransaction/9260167135422,CAPTURE,SUCCESS,shopify_payments,2026-05-02T11:10:25Z,2026-05-02T11:10:25Z,147.0,USD,processing_fee,3.98,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7693347684542,#1512,2026-05-02T11:31:38Z,2026-05-02T11:31:35Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9260193448126,CAPTURE,SUCCESS,shopify_payments,2026-05-02T11:31:39Z,2026-05-02T11:31:39Z,59.0,USD,processing_fee,2.13,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7693385367742,#1513,2026-05-02T12:08:41Z,2026-05-02T12:08:38Z,PAID,47.2,USD,gid://shopify/OrderTransaction/9260252299454,CAPTURE,SUCCESS,shopify_payments,2026-05-02T12:08:42Z,2026-05-02T12:08:42Z,47.2,USD,processing_fee,1.48,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7693395624126,#1514,2026-05-02T12:19:52Z,2026-05-02T12:19:47Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9260267765950,CAPTURE,SUCCESS,shopify_payments,2026-05-02T12:19:54Z,2026-05-02T12:19:54Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7693417873598,#1515,2026-05-02T12:38:52Z,2026-05-02T12:38:52Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9260300665022,CAPTURE,SUCCESS,shopify_payments,2026-05-02T12:38:53Z,2026-05-02T12:38:53Z,59.0,USD,processing_fee,2.55,USD,0.0,USD,paypal_domestic_card_not_present,,0.0349
gid://shopify/Order/7693428457662,#1516,2026-05-02T12:48:38Z,2026-05-02T12:48:38Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9260316360894,CAPTURE,SUCCESS,shopify_payments,2026-05-02T12:48:39Z,2026-05-02T12:48:39Z,59.0,USD,processing_fee,2.55,USD,0.0,USD,paypal_domestic_card_not_present,,0.0349
gid://shopify/Order/7693453885630,#1517,2026-05-02T13:04:57Z,2026-05-02T13:04:52Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9260345295038,SALE,SUCCESS,shopify_payments,2026-05-02T13:04:53Z,2026-05-02T13:04:53Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7693458669758,#1518,2026-05-02T13:08:01Z,2026-05-02T13:07:56Z,PAID,74.8,USD,gid://shopify/OrderTransaction/9260351848638,CAPTURE,SUCCESS,shopify_payments,2026-05-02T13:08:02Z,2026-05-02T13:08:02Z,74.8,USD,processing_fee,2.17,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7693526859966,#1519,2026-05-02T13:58:13Z,2026-05-02T13:58:10Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9260445434046,CAPTURE,SUCCESS,shopify_payments,2026-05-02T13:58:14Z,2026-05-02T13:58:14Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7693527187646,#1520,2026-05-02T13:58:25Z,2026-05-02T13:58:22Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9260445827262,CAPTURE,SUCCESS,shopify_payments,2026-05-02T13:58:26Z,2026-05-02T13:58:26Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
